EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,SalaryBand,TotalWorkingYears,YearsAtCompany,YearsInRole,NumCompaniesWorked,TrainingTimesLastYear,PromotionsLast5Years,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education,StockOptionLevel,Attrition
E202788,36,Male,IT,Laboratory Technician,108941,Low,10,7,7,4,4,1,4,2,3,4,Yes,Single,39,Doctor,2,Yes
E202789,49,Male,Finance,Sales Executive,78584,Medium,32,12,8,2,6,1,3,3,1,4,Yes,Married,39,College,2,No
E202790,28,Male,Marketing,Data Analyst,32803,Medium,0,13,4,6,4,0,1,2,2,1,No,Single,34,Below College,2,No
E202791,52,Female,R&D,Finance Analyst,69625,Medium,20,10,5,9,4,1,1,4,3,4,Yes,Married,14,Bachelor,1,No
E202792,44,Female,IT,Laboratory Technician,138819,High,22,5,5,2,2,0,1,3,1,2,Yes,Divorced,16,Below College,0,Yes
E202793,33,Male,IT,Team Lead,113361,Low,8,15,5,6,4,0,4,3,4,2,Yes,Single,5,Bachelor,1,Yes
E202794,30,Female,HR,Team Lead,33698,Medium,0,14,1,1,7,0,2,2,1,1,No,Married,18,Below College,0,Yes
E202795,54,Male,Marketing,Data Analyst,54560,Medium,20,15,3,6,7,1,1,4,2,4,No,Married,4,Below College,2,No
E202796,33,Female,Marketing,Manager,35376,Medium,21,12,0,8,1,0,1,3,2,3,No,Single,44,College,0,No
E202797,49,Female,Sales,Finance Analyst,103654,Medium,3,11,13,4,0,1,1,4,1,1,No,Married,51,Doctor,0,Yes
E202798,23,Female,HR,Human Resources,33117,Low,0,17,11,5,1,1,1,4,4,1,Yes,Single,28,Doctor,0,No
E202799,23,Female,Sales,Finance Analyst,125519,Medium,9,17,0,9,6,1,3,3,2,4,No,Married,45,Doctor,0,Yes
E202800,47,Female,Sales,Team Lead,76381,High,14,13,0,2,2,1,3,1,2,2,No,Single,27,Doctor,1,Yes
E202801,27,Male,IT,Sales Executive,57956,High,35,1,6,9,7,0,2,2,4,4,Yes,Divorced,6,Below College,2,Yes
E202802,21,Male,Marketing,Laboratory Technician,68786,Low,28,1,0,4,3,0,3,3,3,3,No,Single,11,Doctor,1,Yes
E202803,41,Female,Sales,Laboratory Technician,146822,Medium,4,2,5,4,9,0,3,4,2,3,Yes,Married,47,Below College,2,Yes
E202804,35,Male,R&D,Sales Executive,133005,Medium,28,7,1,2,9,0,3,2,1,3,Yes,Divorced,21,Bachelor,1,No
E202805,48,Female,R&D,Research Scientist,123585,High,26,10,5,7,7,0,4,3,4,3,Yes,Divorced,17,Master,1,No
E202806,49,Male,Marketing,Data Analyst,107778,Low,24,11,5,5,1,1,3,2,2,1,Yes,Single,31,Master,1,Yes
E202807,31,Female,R&D,Team Lead,86480,High,15,3,11,2,4,1,4,2,3,3,Yes,Single,34,Bachelor,0,No
E202808,54,Female,IT,Developer,51695,Low,15,8,10,0,5,1,4,4,2,3,No,Single,13,Below College,0,Yes
E202809,30,Female,HR,Sales Executive,21511,Low,35,16,2,9,0,0,3,1,3,3,Yes,Divorced,23,Doctor,0,No
E202810,40,Male,Finance,Sales Executive,73233,Low,24,15,14,0,0,1,4,1,2,4,No,Divorced,57,College,0,Yes
E202811,40,Male,Sales,Finance Analyst,131022,High,0,16,7,9,8,0,1,2,2,2,No,Single,1,Below College,1,No
E202812,24,Female,Finance,Data Analyst,42502,Low,4,14,10,1,4,1,2,4,1,2,Yes,Married,4,Below College,1,Yes
E202813,39,Female,HR,Data Analyst,70010,High,19,19,3,9,3,1,3,4,4,2,Yes,Divorced,30,Bachelor,2,Yes
E202814,56,Male,HR,Developer,138248,High,4,6,12,4,0,1,3,3,4,3,No,Single,31,Bachelor,0,Yes
E202815,22,Male,IT,Data Analyst,110341,Medium,35,9,6,6,2,0,2,2,1,4,Yes,Married,47,College,0,Yes
E202816,52,Male,R&D,Manager,112529,High,28,3,3,0,3,0,3,3,4,1,No,Single,16,Doctor,0,Yes
E202817,28,Male,R&D,Team Lead,93905,High,33,13,0,0,4,0,3,4,4,4,Yes,Divorced,43,Master,0,No
E202818,28,Male,HR,Manager,130424,Medium,17,13,5,3,9,0,2,2,4,1,Yes,Divorced,3,Doctor,0,Yes
E202819,23,Female,IT,Research Scientist,66489,Medium,1,13,4,9,4,1,4,1,2,4,Yes,Single,12,Doctor,0,No
E202820,54,Male,IT,Team Lead,120919,Medium,15,13,8,5,9,0,1,1,2,2,No,Married,12,Below College,1,Yes
E202821,36,Female,Marketing,Human Resources,103533,Low,28,19,14,8,7,0,4,3,3,2,Yes,Divorced,11,College,0,Yes
E202822,53,Female,Sales,Team Lead,101165,Low,32,17,13,0,2,1,1,2,3,3,Yes,Single,16,Below College,0,No
E202823,43,Male,R&D,Team Lead,51949,Medium,15,14,13,9,6,1,2,4,4,2,No,Single,29,Bachelor,1,Yes
E202824,51,Male,HR,Developer,88376,Low,34,18,14,4,5,1,4,3,4,2,No,Married,53,Master,2,Yes
E202825,20,Female,Marketing,Manager,99587,Medium,16,12,8,8,9,0,4,1,4,2,No,Married,21,College,1,Yes
E202826,27,Male,Finance,Finance Analyst,113059,Low,3,11,11,7,9,1,1,4,1,4,Yes,Divorced,45,College,0,Yes
E202827,42,Female,R&D,Developer,87310,High,3,18,10,6,9,1,1,2,2,2,No,Married,44,Doctor,1,Yes
E202828,59,Male,Sales,Team Lead,98798,Low,24,18,12,9,5,0,1,1,4,1,No,Married,42,Below College,0,Yes
E202829,31,Male,IT,Finance Analyst,89407,Low,32,19,7,1,9,1,1,4,4,3,No,Divorced,58,Doctor,1,No
E202830,31,Male,HR,Laboratory Technician,93809,High,13,1,14,8,8,0,3,1,2,4,Yes,Single,43,Doctor,2,Yes
E202831,34,Female,R&D,Finance Analyst,37229,Medium,23,2,6,7,6,0,2,2,3,1,Yes,Divorced,50,College,0,No
E202832,38,Male,Finance,Sales Executive,47385,Low,10,9,13,9,6,0,1,3,4,4,Yes,Divorced,5,Master,1,Yes
E202833,45,Female,Sales,Developer,62176,Low,24,4,1,9,0,1,4,4,4,2,No,Married,52,Bachelor,1,Yes
E202834,48,Male,Sales,Developer,114825,High,27,11,13,8,0,1,4,4,4,4,Yes,Married,13,Doctor,1,No
E202835,41,Female,Marketing,Sales Executive,23260,High,6,6,7,8,8,1,4,2,4,4,Yes,Single,17,Master,0,No
E202836,59,Male,R&D,Laboratory Technician,117555,High,35,8,2,8,8,0,1,1,2,3,No,Married,12,Doctor,1,Yes
E202837,40,Female,Finance,Data Analyst,23145,High,9,1,5,2,9,1,2,1,2,4,Yes,Single,17,Master,0,No
E202838,57,Female,Sales,Data Analyst,117289,Medium,35,9,9,6,2,0,3,1,2,4,Yes,Single,1,Below College,0,Yes
E202839,39,Female,HR,Data Analyst,27802,Low,30,5,6,0,7,1,1,4,3,3,No,Single,8,Bachelor,2,Yes
E202840,48,Female,Sales,Data Analyst,22263,Low,18,11,11,8,8,0,1,4,4,4,No,Divorced,16,College,2,Yes
E202841,23,Female,Finance,Manager,46913,Low,17,5,5,8,0,0,3,1,3,4,No,Married,15,Below College,1,No
E202842,26,Female,IT,Sales Executive,77788,Low,5,2,4,2,2,0,2,4,3,1,No,Married,19,Doctor,0,No
E202843,47,Male,IT,Laboratory Technician,28155,Medium,27,9,3,4,5,0,1,3,2,1,No,Single,25,Doctor,1,No
E202844,47,Female,Marketing,Team Lead,20922,Low,6,8,1,7,3,0,4,2,4,4,No,Married,31,Bachelor,0,No
E202845,23,Female,R&D,Research Scientist,92231,Medium,37,19,8,5,7,0,4,2,4,4,No,Single,42,Bachelor,0,Yes
E202846,41,Female,Finance,Developer,40672,Medium,11,4,13,9,8,0,1,4,3,2,No,Married,2,Bachelor,1,No
E202847,31,Male,Marketing,Finance Analyst,58526,High,33,2,6,9,6,0,2,3,1,1,Yes,Divorced,57,Doctor,0,No
E202848,22,Male,Sales,Data Analyst,65344,High,24,4,6,8,0,0,4,3,1,2,Yes,Married,59,Doctor,1,No
E202849,41,Male,Sales,Finance Analyst,142819,Low,16,7,3,2,1,0,4,1,4,4,Yes,Single,25,College,0,Yes
E202850,21,Female,IT,Research Scientist,39014,Medium,32,7,13,6,0,0,3,2,4,2,Yes,Divorced,31,Bachelor,1,Yes
E202851,43,Male,Marketing,Developer,93352,High,22,13,4,5,8,0,2,2,3,2,Yes,Married,4,Master,1,Yes
E202852,53,Male,IT,Human Resources,111279,Medium,8,16,5,4,3,1,1,2,3,3,No,Divorced,4,College,2,No
E202853,46,Female,HR,Laboratory Technician,60324,High,5,10,11,3,9,1,3,4,2,3,No,Single,52,Master,2,Yes
E202854,20,Female,IT,Manager,134529,Medium,1,15,10,4,7,0,3,3,3,4,No,Single,12,Below College,0,Yes
E202855,27,Male,HR,Finance Analyst,114075,Low,37,5,11,3,4,1,3,1,3,1,Yes,Married,17,Bachelor,1,Yes
E202856,42,Female,Sales,Data Analyst,115638,Low,8,10,1,2,4,0,2,4,1,4,Yes,Single,21,College,1,No
E202857,57,Female,Marketing,Sales Executive,58698,Medium,2,9,3,6,4,1,2,1,1,1,No,Married,29,College,1,No
E202858,25,Female,HR,Finance Analyst,97169,High,15,8,14,5,4,0,2,4,1,3,No,Single,22,Below College,1,Yes
E202859,41,Female,Marketing,Developer,43384,High,24,14,12,3,2,1,1,2,1,1,Yes,Single,36,Below College,1,Yes
E202860,44,Male,Marketing,Human Resources,23512,Low,23,6,3,8,5,0,2,1,3,2,Yes,Single,40,Below College,0,Yes
E202861,37,Female,HR,Laboratory Technician,26066,Low,28,17,11,0,0,1,3,3,4,2,No,Married,16,College,2,Yes
E202862,36,Male,R&D,Sales Executive,51500,Low,39,0,12,0,7,0,4,3,1,3,Yes,Married,15,Doctor,1,Yes
E202863,31,Male,IT,Developer,143775,High,25,14,3,8,3,1,1,4,2,4,Yes,Married,30,Master,1,No
E202864,25,Male,HR,Human Resources,98743,High,37,1,6,6,5,1,1,2,2,1,No,Married,46,Master,1,Yes
E202865,45,Male,Sales,Sales Executive,105642,Low,34,1,12,1,1,1,1,4,3,4,No,Single,51,Below College,0,Yes
E202866,46,Female,Marketing,Finance Analyst,149587,Medium,22,9,6,9,1,0,3,1,2,1,Yes,Divorced,11,Doctor,2,Yes
E202867,27,Female,Finance,Developer,99858,High,3,19,6,4,7,1,2,3,1,3,No,Married,57,Doctor,2,No
E202868,38,Female,HR,Team Lead,74800,Low,13,14,6,3,0,1,3,3,4,2,No,Single,13,Below College,1,No
E202869,20,Male,IT,Human Resources,83140,Medium,38,9,1,0,7,0,4,3,4,2,Yes,Single,23,Bachelor,0,Yes
E202870,48,Male,Marketing,Team Lead,120364,High,6,18,4,8,9,0,2,3,1,1,Yes,Married,40,College,2,No
E202871,54,Male,R&D,Team Lead,132317,Medium,7,12,9,5,9,1,4,1,2,4,No,Married,55,Bachelor,2,No
E202872,59,Female,Sales,Manager,104954,Medium,18,10,1,5,0,0,1,3,3,3,Yes,Single,41,Doctor,0,No
E202873,33,Male,R&D,Human Resources,22387,High,1,1,4,3,8,1,1,4,4,3,No,Married,34,Below College,2,Yes
E202874,54,Female,Finance,Team Lead,76160,Low,0,12,11,1,0,1,3,3,1,4,No,Married,20,College,0,Yes
E202875,39,Female,HR,Finance Analyst,79241,Medium,37,0,5,7,3,0,2,1,1,2,Yes,Divorced,2,Master,2,Yes
E202876,32,Female,Marketing,Developer,93567,Low,12,4,2,7,8,1,1,2,2,4,No,Divorced,8,Doctor,0,Yes
E202877,57,Female,HR,Developer,21799,High,23,6,5,2,0,1,3,2,3,2,Yes,Married,18,College,1,Yes
E202878,27,Male,IT,Finance Analyst,139095,Medium,31,12,14,6,8,0,4,3,3,1,Yes,Divorced,56,College,2,No
E202879,39,Female,HR,Manager,55548,Medium,29,12,4,6,7,0,3,2,2,3,Yes,Divorced,54,Bachelor,2,No
E202880,52,Male,Sales,Laboratory Technician,53895,Medium,5,19,3,4,4,1,2,1,1,1,Yes,Married,7,Master,2,No
E202881,45,Female,Finance,Manager,110450,Medium,37,5,9,4,5,1,2,3,2,4,No,Single,43,Bachelor,0,Yes
E202882,58,Male,R&D,Developer,125669,Medium,32,19,8,7,4,1,2,1,2,4,No,Single,31,Bachelor,2,No
E202883,40,Male,Finance,Laboratory Technician,100171,High,22,11,10,3,3,0,1,2,2,1,No,Single,22,Bachelor,2,Yes
E202884,28,Female,Marketing,Manager,60379,Medium,9,7,13,0,9,1,3,2,1,4,Yes,Single,28,Bachelor,0,Yes
E202885,43,Female,HR,Team Lead,65414,High,14,8,7,0,3,1,4,3,4,4,No,Divorced,25,Doctor,2,No
E202886,56,Female,Marketing,Laboratory Technician,93071,Low,22,17,11,8,9,1,2,2,1,4,No,Divorced,52,Master,2,No
E202887,36,Male,R&D,Developer,132808,High,35,10,6,3,7,0,3,3,4,3,Yes,Married,1,Bachelor,0,Yes
E202888,43,Female,Marketing,Finance Analyst,127668,Medium,0,19,10,0,7,1,1,3,4,3,Yes,Married,32,Doctor,0,No
E202889,40,Female,IT,Data Analyst,88344,Low,7,10,14,1,8,1,4,4,2,2,No,Single,25,Doctor,0,No
E202890,58,Male,Finance,Team Lead,98591,High,2,14,0,9,2,0,4,4,3,3,No,Single,48,College,2,No
E202891,58,Female,R&D,Team Lead,113141,High,13,8,8,6,9,0,4,4,2,1,Yes,Married,16,College,1,Yes
E202892,32,Male,R&D,Data Analyst,112201,High,16,2,8,1,7,1,1,1,1,1,Yes,Married,29,Below College,0,Yes
E202893,30,Female,R&D,Research Scientist,118303,Medium,33,16,5,0,2,0,2,2,3,3,Yes,Single,42,Doctor,2,No
E202894,38,Male,Sales,Sales Executive,24297,Medium,5,16,6,9,1,1,1,2,3,1,No,Divorced,24,Below College,1,No
E202895,30,Male,Finance,Human Resources,129513,High,4,2,12,8,1,1,4,4,1,4,No,Divorced,17,Doctor,1,Yes
E202896,32,Female,Marketing,Manager,148668,High,39,18,2,4,8,0,3,3,1,3,Yes,Divorced,42,Bachelor,0,Yes
E202897,20,Male,R&D,Research Scientist,106479,Low,28,8,4,3,3,1,4,3,2,2,Yes,Divorced,6,Bachelor,0,Yes
E202898,59,Female,Finance,Manager,118752,Medium,34,16,6,3,4,1,3,3,1,2,No,Divorced,14,Below College,0,Yes
E202899,38,Female,R&D,Research Scientist,25008,Medium,17,17,0,0,1,1,1,3,4,3,Yes,Married,26,Bachelor,0,No
E202900,31,Male,IT,Laboratory Technician,106813,Low,39,14,11,2,8,1,1,1,4,1,Yes,Married,28,Bachelor,0,Yes
E202901,27,Female,IT,Finance Analyst,135481,High,29,0,0,0,6,1,1,2,3,3,Yes,Single,47,College,2,Yes
E202902,27,Male,IT,Human Resources,36820,High,14,9,4,4,2,0,3,4,2,3,No,Married,36,Bachelor,2,No
E202903,31,Male,HR,Human Resources,91548,Low,14,7,8,4,5,1,1,1,2,2,No,Married,31,College,0,No
E202904,52,Male,R&D,Manager,42253,High,15,9,6,8,6,1,2,2,3,4,Yes,Married,27,Master,2,No
E202905,45,Male,HR,Data Analyst,49202,High,32,1,0,7,5,0,4,1,1,4,No,Married,2,Doctor,0,Yes
E202906,58,Male,Finance,Laboratory Technician,49236,Low,9,18,12,4,9,0,2,3,2,3,Yes,Single,19,College,0,Yes
E202907,47,Male,HR,Human Resources,87156,Low,18,13,12,4,9,0,3,1,3,2,No,Married,28,College,1,No
E202908,24,Male,Finance,Sales Executive,131888,Low,36,7,14,6,5,0,1,1,3,2,No,Married,45,College,0,Yes
E202909,27,Male,Finance,Manager,146381,High,2,18,11,1,7,0,4,3,4,3,Yes,Single,44,Doctor,1,Yes
E202910,44,Female,Finance,Team Lead,80263,Low,35,0,4,6,7,0,1,3,3,3,Yes,Married,57,Doctor,2,Yes
E202911,46,Female,Marketing,Sales Executive,138996,High,3,15,14,0,4,0,1,4,1,3,No,Single,21,Doctor,0,No
E202912,42,Male,HR,Developer,119252,Medium,10,14,7,4,3,0,4,4,1,4,No,Divorced,55,Bachelor,1,No
E202913,49,Female,Marketing,Manager,138632,Medium,32,19,7,5,4,1,4,2,1,3,Yes,Divorced,45,College,1,Yes
E202914,42,Female,R&D,Manager,94855,Low,27,4,11,9,8,1,2,4,1,2,Yes,Married,15,Doctor,2,Yes
E202915,39,Female,HR,Team Lead,36575,High,31,2,1,0,9,0,2,4,3,3,Yes,Married,34,Master,1,Yes
E202916,37,Female,R&D,Laboratory Technician,32204,High,15,16,6,8,5,1,2,2,2,2,Yes,Married,40,Doctor,0,Yes
E202917,37,Female,R&D,Team Lead,31952,High,8,9,9,8,2,1,2,1,3,2,Yes,Married,3,Below College,0,Yes
E202918,21,Female,Finance,Human Resources,146610,Low,10,4,4,0,2,1,2,1,2,1,No,Divorced,1,Below College,1,No
E202919,23,Male,HR,Finance Analyst,103323,High,5,10,8,3,0,1,3,1,2,2,Yes,Divorced,24,College,0,No
E202920,49,Female,R&D,Manager,71142,High,26,5,2,7,4,1,3,3,2,1,Yes,Married,43,College,0,Yes
E202921,52,Female,IT,Developer,53872,High,11,3,0,1,5,0,1,2,4,3,Yes,Single,27,College,1,No
E202922,55,Female,R&D,Data Analyst,49376,Medium,21,6,12,7,7,0,1,1,1,1,No,Single,9,Bachelor,2,Yes
E202923,37,Female,IT,Manager,86084,High,39,18,3,9,8,1,2,4,4,4,No,Divorced,24,Below College,2,Yes
E202924,56,Male,HR,Team Lead,31640,Medium,36,6,6,8,6,0,1,4,3,4,No,Single,17,Below College,0,Yes
E202925,38,Male,Marketing,Research Scientist,46437,High,20,13,0,8,0,1,3,4,4,4,Yes,Married,28,College,1,No
E202926,47,Male,HR,Manager,147129,High,32,16,1,0,6,1,3,2,2,3,Yes,Married,39,Below College,0,No
E202927,59,Male,Marketing,Manager,107681,High,16,16,13,8,9,1,1,2,3,2,No,Married,55,Below College,0,No
E202928,39,Female,Marketing,Developer,143450,Medium,28,12,4,3,8,0,2,4,1,4,No,Married,4,Bachelor,1,No
E202929,52,Male,HR,Developer,27903,High,39,0,8,7,3,1,3,3,2,1,Yes,Married,29,Master,2,No
E202930,31,Male,R&D,Manager,103704,Low,9,1,13,8,6,1,4,3,1,3,No,Single,45,College,0,No
E202931,34,Male,Sales,Research Scientist,46863,High,17,17,0,2,8,1,4,1,4,3,No,Single,28,Master,2,Yes
E202932,58,Male,R&D,Finance Analyst,63381,Medium,12,3,11,5,0,0,1,1,1,1,Yes,Divorced,56,Master,0,Yes
E202933,21,Female,R&D,Research Scientist,48548,Medium,26,12,3,2,9,1,2,1,3,1,No,Divorced,37,Bachelor,1,Yes
E202934,48,Male,Finance,Research Scientist,69956,Low,9,0,11,0,8,0,1,1,2,3,Yes,Single,29,Below College,1,Yes
E202935,29,Female,Finance,Research Scientist,94526,Low,31,3,13,9,3,1,2,1,1,3,No,Single,44,College,2,No
E202936,21,Male,R&D,Finance Analyst,31467,Low,2,1,2,5,7,1,2,2,4,2,No,Divorced,52,Doctor,0,No
E202937,30,Female,IT,Laboratory Technician,77954,Medium,21,3,13,4,2,1,4,2,3,3,Yes,Married,29,Master,1,Yes
E202938,32,Female,Marketing,Laboratory Technician,43901,High,26,15,4,2,1,0,3,3,2,1,No,Divorced,5,Master,0,No
E202939,29,Male,Finance,Research Scientist,75983,High,2,3,4,3,7,1,3,3,4,3,Yes,Divorced,11,Bachelor,0,No
E202940,33,Male,R&D,Team Lead,43301,Low,32,8,9,1,7,1,1,2,2,3,No,Single,2,Master,2,No
E202941,37,Male,Sales,Sales Executive,144686,Low,1,16,1,9,2,1,1,3,1,1,No,Divorced,4,Master,0,No
E202942,28,Male,IT,Laboratory Technician,122542,High,10,19,4,9,7,1,2,4,4,2,Yes,Divorced,10,Master,0,No
E202943,58,Female,HR,Data Analyst,105180,Low,9,1,8,3,5,1,3,3,4,3,Yes,Single,56,Bachelor,2,No
E202944,47,Female,R&D,Developer,89903,High,38,2,4,3,9,1,2,4,1,4,No,Married,39,Below College,1,Yes
E202945,22,Male,R&D,Finance Analyst,123955,High,32,14,14,2,8,0,4,4,4,4,Yes,Married,44,Master,0,No
E202946,39,Male,Marketing,Finance Analyst,36204,High,6,6,10,5,9,1,4,1,4,1,Yes,Married,8,College,0,No
E202947,25,Female,IT,Sales Executive,39755,High,14,3,9,0,5,0,2,3,4,1,Yes,Single,55,Master,1,Yes
E202948,46,Male,Finance,Laboratory Technician,79817,Medium,25,11,1,8,7,1,2,4,1,1,Yes,Divorced,23,Master,2,Yes
E202949,21,Female,Finance,Developer,22093,High,10,0,6,9,1,0,2,3,1,4,No,Married,27,College,1,Yes
E202950,48,Male,Finance,Research Scientist,145022,Low,37,16,14,2,0,1,2,3,2,1,No,Divorced,23,Bachelor,0,Yes
E202951,57,Female,HR,Team Lead,89537,Low,26,3,5,2,9,0,2,2,1,4,Yes,Single,48,Doctor,0,Yes
E202952,22,Female,IT,Laboratory Technician,116319,Low,38,3,6,2,9,1,4,2,4,2,No,Married,34,College,2,Yes
E202953,35,Female,IT,Sales Executive,42940,Low,6,8,7,6,1,0,4,1,1,1,No,Married,35,Doctor,2,Yes
E202954,49,Female,Finance,Developer,93346,Medium,0,9,9,7,3,1,4,3,4,3,No,Divorced,17,Below College,1,Yes
E202955,59,Female,Finance,Manager,64040,High,9,18,4,1,9,0,1,2,4,2,No,Married,47,Below College,2,Yes
E202956,21,Male,Marketing,Developer,57322,High,20,18,1,0,8,1,4,4,4,4,No,Single,50,Master,1,No
E202957,36,Female,Sales,Manager,148714,Low,14,14,6,4,6,1,3,4,1,1,No,Divorced,10,Master,1,No
E202958,31,Male,Sales,Data Analyst,111544,Low,29,16,6,7,8,1,3,1,4,3,Yes,Divorced,54,Bachelor,0,Yes
E202959,54,Female,R&D,Human Resources,104437,Low,29,6,7,2,8,0,2,4,2,4,No,Married,2,Doctor,1,Yes
E202960,20,Female,R&D,Developer,112969,High,7,2,6,5,8,0,4,3,3,2,No,Married,17,Below College,1,Yes
E202961,34,Male,IT,Sales Executive,127001,Medium,23,4,9,2,7,0,2,4,3,3,Yes,Married,31,Below College,2,No
E202962,45,Male,IT,Sales Executive,107725,Medium,18,15,6,5,5,1,2,1,2,2,Yes,Married,16,Master,2,Yes
E202963,56,Male,HR,Team Lead,135784,Medium,2,6,13,3,9,0,3,1,3,1,No,Divorced,24,Master,0,No
E202964,40,Male,HR,Research Scientist,130675,Medium,14,15,12,6,6,1,3,4,2,3,No,Divorced,57,Bachelor,0,No
E202965,50,Female,Sales,Developer,114266,Low,35,8,8,9,1,1,2,3,1,1,No,Married,7,Master,0,No
E202966,44,Male,R&D,Human Resources,29236,High,5,0,7,0,0,1,3,2,3,4,No,Divorced,19,Master,1,No
E202967,42,Female,Sales,Laboratory Technician,132073,Low,17,2,14,0,4,1,2,3,2,4,Yes,Single,16,Bachelor,2,Yes
E202968,43,Male,Sales,Sales Executive,92597,Medium,37,7,1,4,7,1,2,3,2,2,Yes,Divorced,33,Master,1,Yes
E202969,57,Male,R&D,Data Analyst,104124,Low,18,17,1,8,2,1,2,3,4,1,Yes,Single,36,Master,0,Yes
E202970,47,Female,HR,Finance Analyst,23902,Medium,29,17,6,4,6,1,1,4,1,1,Yes,Single,45,Master,2,Yes
E202971,40,Female,Marketing,Sales Executive,119656,High,12,18,9,3,4,0,3,2,2,3,Yes,Single,10,Doctor,1,Yes
E202972,37,Male,Marketing,Developer,54364,Medium,38,6,14,7,9,0,3,3,3,4,Yes,Married,43,Below College,2,No
E202973,55,Female,Marketing,Data Analyst,127071,Low,11,19,10,4,7,1,4,2,4,1,No,Divorced,51,College,1,No
E202974,54,Female,R&D,Finance Analyst,141668,High,33,5,12,0,5,1,3,1,4,1,No,Single,15,Below College,0,Yes
E202975,28,Female,Finance,Manager,118983,Medium,11,10,14,6,5,0,4,2,4,1,No,Married,43,Doctor,1,No
E202976,57,Female,Finance,Human Resources,114410,Medium,23,4,9,3,6,1,2,4,1,4,Yes,Divorced,3,College,1,No
E202977,49,Female,Finance,Sales Executive,40096,High,3,11,2,9,6,0,1,1,2,4,No,Divorced,2,Below College,0,Yes
E202978,53,Female,IT,Developer,32020,Low,35,0,0,4,3,1,2,1,1,4,Yes,Married,43,Bachelor,0,No
E202979,51,Female,HR,Finance Analyst,78473,High,13,18,8,5,9,1,2,3,2,2,Yes,Divorced,42,Doctor,1,No
E202980,22,Female,HR,Finance Analyst,130400,Low,16,10,13,6,9,0,2,2,4,4,No,Married,35,Bachelor,1,Yes
E202981,22,Male,IT,Research Scientist,64153,Medium,2,14,14,1,9,0,4,1,3,4,No,Married,27,Bachelor,1,No
E202982,47,Female,Sales,Finance Analyst,61277,Medium,37,15,13,0,7,1,1,1,3,4,No,Married,5,Below College,0,Yes
E202983,34,Male,Marketing,Human Resources,107221,High,22,2,13,2,5,1,2,2,1,3,No,Divorced,15,College,0,No
E202984,42,Female,Finance,Data Analyst,58502,Medium,12,10,2,9,7,0,4,2,4,3,Yes,Married,36,Master,0,No
E202985,59,Female,Marketing,Data Analyst,35675,High,8,10,0,0,6,0,2,1,2,1,No,Married,49,Master,2,Yes
E202986,30,Female,Finance,Finance Analyst,44365,Medium,20,9,5,3,0,0,1,1,1,3,Yes,Divorced,33,Doctor,2,No
E202987,51,Female,Marketing,Developer,107812,Medium,7,1,3,5,3,1,2,2,4,2,Yes,Single,1,Bachelor,0,No
E202988,55,Male,Sales,Sales Executive,138384,Low,16,19,13,4,6,0,2,4,1,2,No,Married,12,Doctor,2,Yes
E202989,52,Male,Marketing,Developer,98229,High,15,4,0,3,8,1,3,2,3,1,Yes,Married,42,Below College,2,No
E202990,43,Female,Marketing,Team Lead,109049,High,15,7,3,6,1,0,4,4,4,1,No,Single,41,Bachelor,1,No
E202991,58,Male,R&D,Sales Executive,72148,Medium,27,12,7,5,4,0,1,1,1,2,Yes,Divorced,9,Master,1,Yes
E202992,53,Female,Marketing,Manager,109157,Low,15,14,10,2,8,0,4,3,2,2,Yes,Divorced,57,Below College,1,Yes
E202993,47,Female,R&D,Human Resources,109247,Low,13,1,6,8,8,0,3,2,3,2,Yes,Divorced,58,Below College,2,No
E202994,56,Male,HR,Developer,125711,High,37,11,14,4,5,1,2,1,2,1,No,Married,52,Doctor,2,No
E202995,26,Male,IT,Research Scientist,130090,High,19,7,11,9,6,1,1,1,1,2,No,Single,20,Doctor,1,Yes
E202996,23,Female,Marketing,Data Analyst,113321,Medium,33,18,0,0,8,0,1,3,4,1,No,Divorced,30,College,1,No
E202997,56,Female,HR,Finance Analyst,88078,High,28,0,9,5,9,1,4,2,3,2,No,Single,14,Master,0,Yes
E202998,20,Male,R&D,Sales Executive,102598,Medium,2,7,11,4,7,1,2,1,2,2,Yes,Divorced,58,Master,2,No
E202999,20,Female,Marketing,Finance Analyst,90902,Low,9,9,8,9,9,1,3,4,2,3,No,Married,23,Doctor,1,Yes
E203000,39,Male,Marketing,Manager,46465,High,19,12,5,7,5,0,2,3,4,2,Yes,Divorced,29,Master,1,Yes
E203001,38,Female,Sales,Team Lead,52286,Low,1,4,1,3,5,0,4,4,1,1,No,Single,51,Master,1,Yes
E203002,48,Female,HR,Finance Analyst,74795,Low,26,8,2,0,6,1,1,2,2,2,Yes,Single,42,Below College,2,Yes
E203003,29,Male,Finance,Developer,60178,Medium,31,9,6,1,6,0,1,4,1,4,Yes,Single,35,Bachelor,1,No
E203004,37,Male,Finance,Sales Executive,128139,Low,9,13,2,7,1,0,2,3,1,3,Yes,Married,52,Bachelor,1,No
E203005,47,Male,Sales,Research Scientist,99183,Medium,39,10,12,9,8,0,2,1,1,2,Yes,Divorced,27,College,1,Yes
E203006,54,Female,R&D,Manager,123845,Medium,16,13,2,7,3,0,2,3,4,2,Yes,Married,54,Bachelor,1,Yes
